cpu_util,mem_util,temp_cpu,net_in_bytes,net_out_bytes,tcp_conn,user_active,usb_event,anomaly,timestamp,host
87.42508321408502,76.72334786453763,96.12907734593807,3157307903.077134,2725761262.4645557,444,4,4,1,2025-01-01 01:27:30,simulated
73.1047385430302,72.96847868164531,96.67320779243909,6098258479.020898,8355916686.919937,122,1,1,1,2025-01-01 01:11:10,simulated
84.7331084620864,90.05450051740539,95.80704670811487,4182939500.3083086,3999773329.7386727,334,4,3,1,2025-01-01 00:42:30,simulated
19.243149002837853,39.89875227867155,53.71918429299014,996950260.3929565,685043341.7218692,5,0,1,0,2025-01-01 00:55:10,simulated
96.85524157626462,98.82339983795178,98.2615082088159,6137435147.848721,7793742227.70269,249,3,0,1,2025-01-01 00:44:00,simulated
19.931279503895194,47.099813351344125,40.89677956413131,923370952.5716245,237737676.8597885,35,1,1,0,2025-01-01 00:41:30,simulated
71.13143883740975,84.51613020255607,90.03288294173841,6676109177.936096,1355552470.89962,469,2,3,1,2025-01-01 01:24:30,simulated
90.35818350915653,87.67254824224926,80.8742389149237,3882769067.4300656,6389123290.443872,335,3,2,1,2025-01-01 00:51:20,simulated
16.49170736316211,43.30467965901754,59.029821142541664,477646572.9354042,959801407.887083,43,1,1,0,2025-01-01 00:50:50,simulated
87.36240417884798,70.73025864179884,96.23864151537965,5561806034.3427,1139952228.2283654,273,3,0,1,2025-01-01 00:55:40,simulated
71.54886873321391,83.39214237189712,88.5144294661186,4029714987.218833,1931215581.9896479,170,1,1,1,2025-01-01 01:35:50,simulated
5.576626954199266,47.44418532431377,49.049045842200385,409465317.9736554,757680617.201518,22,1,0,0,2025-01-01 00:08:10,simulated
95.81419965565145,76.75019490233993,88.37753875213423,9100548709.938326,9908940889.629045,183,1,3,1,2025-01-01 01:22:40,simulated
2.892026879905576,29.754385047933717,42.466001712128886,389271205.45463485,553013645.8363888,41,1,1,0,2025-01-01 00:00:20,simulated
85.45172673964838,73.83971103668928,99.71298527871647,6756389040.298474,5036192535.605449,376,3,2,1,2025-01-01 00:24:00,simulated
11.95299078890275,26.438479547037343,47.54721137838126,30707429.79467323,457718093.4465223,20,0,1,0,2025-01-01 00:58:20,simulated
91.90341950375054,81.19818648984501,88.55474579446286,5913507825.445569,1824998973.5439448,156,4,0,1,2025-01-01 01:24:00,simulated
98.82583548553839,89.87479579322242,83.26360013507943,9892275423.57981,4287112164.406258,113,4,4,1,2025-01-01 00:22:40,simulated
19.025362348385077,21.855712705621148,46.2883701894252,913403539.2896521,242581625.07536006,34,1,0,0,2025-01-01 00:57:20,simulated
99.7736733445879,74.29125773676934,94.72301541336469,8737551452.318092,2110726831.5179868,121,2,2,1,2025-01-01 01:39:00,simulated
86.79073055922804,70.99274745484148,88.15011519665217,8530849209.747685,6186279740.99765,333,3,1,1,2025-01-01 00:13:30,simulated
76.65969516344295,91.82356186109556,85.11805845595356,5943292361.93164,9987814142.099592,215,4,4,1,2025-01-01 00:29:10,simulated
18.18652644207098,40.8247821026885,45.681842920810745,922881257.4353942,304435137.4269188,31,0,1,0,2025-01-01 00:05:30,simulated
19.763435700020896,36.52079761601081,45.916329716098026,980608504.99195,938728959.4614203,4,1,0,0,2025-01-01 00:05:10,simulated
13.873581755572339,29.76560198130351,56.23261188752968,849497512.7403393,887338694.7424208,47,0,0,0,2025-01-01 00:38:30,simulated
91.96956205489195,84.50656091657147,87.27050694317228,4429648176.0736685,8581116366.571559,444,2,2,1,2025-01-01 01:33:50,simulated
17.078135655695373,25.81760652038934,47.72047262582696,963690915.845165,364837624.7532682,49,0,0,0,2025-01-01 00:32:00,simulated
15.615930215004914,49.27645241336852,57.91853890023532,135434945.92011586,785828499.4233155,49,1,1,0,2025-01-01 00:55:30,simulated
19.42689429349103,25.6740161678283,51.98166056132113,697892246.9414676,493968590.82183576,46,1,1,0,2025-01-01 00:00:30,simulated
18.458083396185458,34.410308124510365,51.23669295535581,963470988.1915596,261352732.48177484,39,1,1,0,2025-01-01 00:34:00,simulated
83.33781787801229,88.34964893468268,94.20172221592277,4040008968.5986032,1532449061.8081667,149,4,0,1,2025-01-01 00:19:00,simulated
85.56156260931843,92.01889914360058,97.65165464079848,9439632726.660215,3939976381.6884985,151,4,1,1,2025-01-01 01:06:30,simulated
16.696254996759155,35.3846384151048,55.35033160198666,273264005.3670676,693824481.9281672,18,0,1,0,2025-01-01 00:51:00,simulated
3.019806362793833,43.4273115255807,49.17959937435062,463664053.92144006,839335189.0122048,5,0,1,0,2025-01-01 00:18:10,simulated
74.49127352192343,87.89843391753311,98.96912337676892,9394931040.142357,3001319926.4278555,285,1,4,1,2025-01-01 00:05:00,simulated
17.637369217815063,41.99236088321409,46.01488275811122,496385355.5929398,554923681.0783095,10,0,1,0,2025-01-01 00:12:50,simulated
11.72079167158714,26.75758244431446,42.57944805479841,729380890.4701502,606650947.0525504,27,1,0,0,2025-01-01 00:14:00,simulated
19.87215051811194,29.66336963604165,55.1340864997965,313139867.6053261,322319828.5759706,21,0,0,0,2025-01-01 00:47:40,simulated
6.804821395201599,28.56225847953137,54.20848382726182,66577028.86807528,594939139.9766531,49,1,0,0,2025-01-01 00:13:40,simulated
96.2632554952141,86.29370011265542,99.06194098771832,6883611612.251028,1990266691.1304953,200,3,2,1,2025-01-01 01:38:30,simulated
87.84641393456187,78.90608565958792,95.78305435528863,2728106073.578494,6872736732.597437,455,2,3,1,2025-01-01 01:04:50,simulated
86.52703403034859,96.01560072378459,80.07273619220558,3552448808.726711,6037704459.668202,222,1,2,1,2025-01-01 01:22:20,simulated
5.064316322849116,27.658899376271993,40.178042046727576,810209033.5294524,275616202.8700167,27,1,0,0,2025-01-01 01:06:20,simulated
8.841838043587313,43.995772933739076,56.06437278680161,997739627.3242183,538250683.6612475,24,0,0,0,2025-01-01 00:53:50,simulated
93.72272777384279,74.9444579316355,98.43370010722103,5120589518.518011,4011939699.6913548,118,3,3,1,2025-01-01 00:19:50,simulated
95.57165582828529,73.25100822015966,90.5705965469588,2757639095.341062,1552083208.995531,361,3,4,1,2025-01-01 01:26:00,simulated
87.26186432316427,83.2543832178376,85.29825789643424,9564911611.933918,8231157245.803996,190,4,0,1,2025-01-01 01:27:00,simulated
10.685204003298846,30.8315139948862,56.58333211883841,559724362.0187641,394150431.68814117,21,1,1,0,2025-01-01 00:00:50,simulated
97.60972099019857,94.15599299145866,89.03470653234933,4397263046.077881,2201445605.473877,232,3,4,1,2025-01-01 00:55:10,simulated
90.52270562822997,86.93589474887503,96.16064303592596,3433428852.3650975,9040785423.67833,314,1,3,1,2025-01-01 00:10:50,simulated
15.423046898522227,38.326585845650015,57.76926121187276,516834429.7987345,373280274.3863313,33,0,0,0,2025-01-01 00:16:10,simulated
16.69399197853258,41.21865403317233,43.896678106708315,183558535.20373943,187946934.7530885,42,0,1,0,2025-01-01 00:44:20,simulated
2.70787547455946,22.13859296495493,42.838796183961115,921087495.60887,332085203.7080674,8,1,1,0,2025-01-01 00:59:30,simulated
99.13916565423428,86.50626097528837,94.5892920491089,1416682714.9243653,3983775746.009797,211,3,1,1,2025-01-01 01:18:00,simulated
99.65487302250811,73.21803195608908,96.12617119941838,4719840747.338568,8136601294.36645,204,1,3,1,2025-01-01 01:06:20,simulated
4.063893011159651,32.04951702680545,53.39089787574381,219941412.34756026,36198481.722186476,36,1,0,0,2025-01-01 01:03:20,simulated
96.17946460688223,85.33016121512287,99.05372148802199,7975200388.3301325,7120207951.800257,447,3,4,1,2025-01-01 00:38:30,simulated
16.27060823469712,30.399518482706526,41.023579678352704,402456885.94561464,716303805.5259055,38,0,1,0,2025-01-01 01:03:30,simulated
82.33341291770314,88.32665472760868,84.33856493728945,1618571470.0386355,5159926364.34643,207,3,0,1,2025-01-01 00:15:00,simulated
0.23867029405208573,38.30891263032314,54.19369587608219,509426606.50299674,890483065.5893774,15,1,0,0,2025-01-01 00:19:40,simulated
84.44231380386536,72.1562168674067,96.59281542515743,9580458698.917053,4944404989.927752,410,4,0,1,2025-01-01 01:23:20,simulated
2.0149177554542597,23.91755887591909,57.03310689606274,856875382.7957932,841917132.7166284,20,1,0,0,2025-01-01 00:41:40,simulated
83.47985264914381,92.22402351512714,85.24345275897554,3385535937.6971164,4279169452.7881637,322,1,2,1,2025-01-01 00:20:30,simulated
7.451525150398601,47.34631213007715,49.826382217074325,812310059.3467611,366085392.1721906,42,0,0,0,2025-01-01 00:01:30,simulated
2.760224200568655,45.21960224821116,40.41900340693042,385852411.890437,213537892.57096452,26,1,1,0,2025-01-01 00:32:40,simulated
80.04268730020284,72.37145734627497,99.65769577528273,4458535882.641111,6513488595.543626,209,2,2,1,2025-01-01 00:33:50,simulated
0.4276448950200362,24.584212588962174,43.10797123572815,805727709.0250127,915266371.3119923,35,1,0,0,2025-01-01 00:13:30,simulated
79.78335123819365,82.81076450504563,92.54252334576287,5105716017.526825,6212991902.889132,495,2,0,1,2025-01-01 01:03:50,simulated
89.25066669103077,98.72036495089412,92.64585575660868,9998210830.801682,7491924952.667403,280,2,2,1,2025-01-01 00:31:10,simulated
89.44831858658816,80.77289984339737,83.73290661128027,3212781490.8688455,1006202262.9957654,316,3,3,1,2025-01-01 01:06:10,simulated
16.4004779617434,42.880412076553924,57.29473449833421,147495501.76326105,805140804.08498,48,1,0,0,2025-01-01 00:39:50,simulated
9.489230223031093,32.008537018449346,58.24952834872843,191139657.00056243,888064233.5981491,13,0,0,0,2025-01-01 00:48:20,simulated
13.750039921122719,41.510121867578235,54.50555192210715,626312222.3376138,748694804.0719625,11,0,0,0,2025-01-01 00:35:10,simulated
84.54899802699998,86.43567125086126,84.77873682086583,5665183283.96987,1680471025.2920837,397,1,4,1,2025-01-01 00:52:50,simulated
0.8538946136193948,34.82187759871298,53.955308233472095,554119604.1237091,563178417.8682499,14,0,0,0,2025-01-01 00:59:50,simulated
74.40467549429988,72.15060347731395,85.6828630351333,3780577049.111929,8783408790.784302,277,3,1,1,2025-01-01 00:08:10,simulated
11.818888954048766,37.862730267828084,57.82669867726189,232350501.00821814,530417353.02677315,49,0,1,0,2025-01-01 00:37:50,simulated
94.16776208245585,70.95090758411422,91.73770724204344,5646114880.1045475,9637061886.130796,363,4,0,1,2025-01-01 01:31:40,simulated
99.16823309389135,80.22163907079843,87.2690667738114,7920685105.270001,5148875662.761648,368,1,3,1,2025-01-01 01:31:00,simulated
79.23601895989626,77.13470893576788,93.46581521826695,3090220339.996631,8026355444.185007,114,3,3,1,2025-01-01 01:06:00,simulated
88.03969140776942,86.85268253369648,82.58085146210598,2391705767.37661,8714094810.746674,431,4,1,1,2025-01-01 00:16:50,simulated
89.05585698968343,97.78944565673103,80.17898292701622,1817783394.808744,9872918338.645935,285,1,3,1,2025-01-01 00:10:40,simulated
15.640656581821608,29.23614983144921,52.08978000738621,198956466.98982882,577176736.2991467,6,0,0,0,2025-01-01 01:00:20,simulated
80.32096423713523,88.06635661156442,95.3345110508427,9959519094.41124,4038447260.3813453,146,2,2,1,2025-01-01 00:11:20,simulated
82.84377321818732,97.32238467503674,96.49856566630598,2901229030.5252028,6275084278.175028,169,4,0,1,2025-01-01 01:29:10,simulated
94.38817381366206,84.1369563413769,94.81030425777135,6651003967.912967,5943686164.093993,353,1,4,1,2025-01-01 00:04:40,simulated
19.150340111150154,33.108195118805035,54.64801120521528,895340787.0395358,889793171.1167558,25,1,0,0,2025-01-01 00:01:10,simulated
7.270120782431226,25.577618838880852,44.96905880196686,708175158.8560777,735529938.5390853,26,0,0,0,2025-01-01 00:25:50,simulated
70.6879174614173,80.7964803681669,89.27235076815155,8966045533.297112,1241148069.0233946,114,1,4,1,2025-01-01 00:23:30,simulated
83.66279766548546,81.5405404596144,80.99927229928775,7110130079.995827,2410502454.775852,279,4,1,1,2025-01-01 00:06:40,simulated
98.65557767120173,85.72070470413459,89.76185420034777,8462549605.574324,6311872199.918469,108,3,0,1,2025-01-01 00:13:40,simulated
75.56193966831682,90.8432300225613,99.16909427370122,2496282731.849163,5639119358.020755,406,3,2,1,2025-01-01 00:03:40,simulated
93.12130945749183,99.96806493671481,96.89576409573839,4914159161.262035,3755479354.911086,261,3,3,1,2025-01-01 01:03:00,simulated
82.77863107512533,95.42245018955083,98.4446560127978,8708851431.465088,1232372089.753087,116,2,3,1,2025-01-01 01:31:30,simulated
8.225910176540452,49.722817828602906,43.97637132731157,158271151.77859718,160621355.44372848,8,0,1,0,2025-01-01 00:55:40,simulated
82.50692150377095,83.56390779359262,99.31620058545741,8064744549.838894,5464928684.530574,279,3,0,1,2025-01-01 00:29:20,simulated
85.1456058780841,79.56175442128703,94.1181589473548,1896901990.467801,9796044722.808947,334,3,1,1,2025-01-01 01:29:00,simulated
94.40292562506295,94.35327259554084,91.86105294885111,6114887330.832173,3796316872.650063,467,2,2,1,2025-01-01 00:27:50,simulated
85.79227520133267,76.57557025578238,88.37852316517649,3928996047.4657497,5518835156.788051,392,1,1,1,2025-01-01 00:32:20,simulated
81.47343009000524,84.2863614345497,88.81596973185778,5111614337.59523,8610818840.701778,106,3,2,1,2025-01-01 00:21:40,simulated
85.71891221329285,80.17426561564562,89.87877481910056,7904965304.516345,3783739526.1897206,121,2,3,1,2025-01-01 00:30:10,simulated
88.01137476403494,81.10954812886933,95.57929029908281,2228440392.7734623,4515047432.593672,402,1,3,1,2025-01-01 00:51:10,simulated
83.13008206443044,76.36706312654127,89.79088336544903,8562115639.976086,3171713981.501292,289,1,1,1,2025-01-01 00:08:00,simulated
93.3789272503198,75.38515329077032,97.75248082288391,2802756863.097871,6845758986.543688,127,3,4,1,2025-01-01 00:08:50,simulated
12.939175245497372,48.79532521446438,49.277572389147444,858882486.908644,435851818.3869115,17,0,1,0,2025-01-01 00:38:00,simulated
5.487408813666095,34.6633459764195,43.92184149876757,764669984.9314947,747823847.0404434,16,1,1,0,2025-01-01 00:58:40,simulated
89.6925883568683,76.92797017900274,81.92926182728822,3691156499.66963,1174051261.1332898,260,1,2,1,2025-01-01 00:54:40,simulated
3.7204092327944194,39.680790134378945,41.09078833386775,672670499.7358458,460187447.2142257,8,1,1,0,2025-01-01 00:35:20,simulated
7.556760841732919,43.512870430568526,59.69731094691166,338968349.53935546,24067778.21540638,43,1,1,0,2025-01-01 00:13:10,simulated
0.4294081862139354,27.76533310577059,42.960926843256814,306730541.3648628,825430904.3422675,29,0,0,0,2025-01-01 00:24:40,simulated
9.30090321737328,27.30511245591157,41.16753751140817,302519723.110035,913674083.4370458,44,0,1,0,2025-01-01 00:50:20,simulated
72.26510677001404,83.48455468620736,89.77010845090416,4414900696.187529,4600519636.17338,283,1,3,1,2025-01-01 00:38:00,simulated
74.0306875600619,81.27894431652871,90.21633822909511,9000857479.71542,2708654410.298765,262,4,2,1,2025-01-01 01:02:50,simulated
96.63035744671143,71.85053030425571,95.23242771370843,3554832793.5193825,4753977088.618755,118,4,0,1,2025-01-01 00:17:40,simulated
13.196440225100226,22.643516050017144,53.26914505697588,831207001.343574,163895854.90750167,6,0,0,0,2025-01-01 00:57:00,simulated
89.48433947707763,98.44804587844031,93.35571877174505,7059732994.950741,1944495444.7273724,235,2,4,1,2025-01-01 00:14:10,simulated
95.528782042732,84.34435328997664,89.76367364763362,7390079711.327403,7549226343.530416,257,3,3,1,2025-01-01 00:51:50,simulated
8.679557631273928,49.22539768703694,43.08385518209802,747702783.3711916,865785846.3599491,30,1,0,0,2025-01-01 00:22:10,simulated
77.77792606349608,85.31688664998381,95.33597618461607,1639294794.9352832,9660906789.724371,435,4,3,1,2025-01-01 00:50:30,simulated
14.650816957451502,33.781363233630955,57.24504411919436,550122188.5650122,473029682.93052757,40,1,1,0,2025-01-01 00:51:50,simulated
82.8479108245934,88.81821517439349,80.22363590665219,4437446207.859459,4106992243.260768,182,1,1,1,2025-01-01 00:53:40,simulated
91.88345210577263,70.4242149264137,92.23896580219683,2325369297.083118,6374854893.894003,312,3,2,1,2025-01-01 00:38:10,simulated
19.205029411912435,29.157058155550796,51.12384778463472,501585780.5275085,231275556.19597232,18,1,1,0,2025-01-01 00:00:00,simulated
3.3160475698725667,39.71685143238799,56.93742465412427,640124919.626641,150620156.7348284,5,1,1,0,2025-01-01 00:52:40,simulated
76.59089076594361,99.66396614358047,92.66158009900361,1746750851.5750017,6249040668.254023,208,4,4,1,2025-01-01 00:51:00,simulated
90.19415076776423,94.11201225876508,90.61271434249323,8292379570.70294,2717176610.426346,268,4,4,1,2025-01-01 00:24:30,simulated
90.88991569434992,71.86300611993362,88.26815186859304,1074211873.1818042,7504055908.709871,182,3,0,1,2025-01-01 01:18:40,simulated
90.02676462508825,74.37990154931859,81.17084471779272,4857945331.636253,4717598444.999168,101,4,2,1,2025-01-01 00:22:00,simulated
98.57902898292059,85.72054810907206,81.61926368192779,5535299365.20498,7813290353.171973,324,1,3,1,2025-01-01 00:12:50,simulated
79.963868355372,88.33157427276737,94.9332152203261,1178141936.9627671,6608790574.248219,255,4,0,1,2025-01-01 00:00:40,simulated
16.20886813140469,43.98221164904044,43.881427360365684,9263571.956053276,761558921.0282909,18,1,1,0,2025-01-01 00:28:40,simulated
5.29989049226015,46.77728564286013,42.61872876272448,596741016.5923713,527911866.5833184,31,0,1,0,2025-01-01 00:20:50,simulated
14.280497677620827,38.750295567954666,41.88966965164303,967693602.3834758,976274495.1383277,12,1,0,0,2025-01-01 01:05:40,simulated
85.34351922258074,93.70510969957073,92.69854116441306,8772650198.912428,9290604243.965153,204,2,0,1,2025-01-01 00:03:20,simulated
77.87336903778598,79.24036646551835,88.54517162644595,2537062224.3902316,2039226221.9536319,294,1,3,1,2025-01-01 00:25:20,simulated
71.4636849689373,77.76619514019086,84.61576856438164,1809862740.0561597,2431082114.870987,275,4,4,1,2025-01-01 01:23:50,simulated
15.506517933508302,35.03438056164851,54.09005795339502,268555585.95986545,897395407.6924411,45,1,1,0,2025-01-01 00:15:00,simulated
84.90378736005657,75.61156743135922,90.82323102055592,2686981070.748822,4861041536.27715,142,3,3,1,2025-01-01 01:29:50,simulated
9.92160400497327,21.150887668767634,44.286290136192804,408669570.2392497,374443601.3095248,33,1,1,0,2025-01-01 00:30:10,simulated
0.12798714631185204,27.998979195510994,43.73485375516898,211334624.3087104,97551478.68121602,14,0,1,0,2025-01-01 00:45:40,simulated
95.78039778712278,75.78251616078705,87.50288442587663,6080447474.059153,6143852541.419507,414,1,1,1,2025-01-01 01:22:30,simulated
19.24924498198757,33.34798721617027,40.43165032229158,454923403.4043361,779510193.4900228,30,0,1,0,2025-01-01 00:11:30,simulated
18.14747795163013,42.00197000598229,49.70797219345538,586449587.8707756,284526404.2928828,47,1,1,0,2025-01-01 00:48:30,simulated
18.127382392825606,38.052676687022334,42.778062800056134,952312491.530981,334799258.94302785,49,0,0,0,2025-01-01 00:21:50,simulated
7.700203070429675,36.97753805458856,59.35341589182075,578927240.028391,445973934.5641622,44,0,0,0,2025-01-01 00:50:00,simulated
80.5721471319905,76.6858409467472,95.81860529897207,1939045008.5878253,9775684531.663189,487,1,1,1,2025-01-01 00:04:00,simulated
0.1838855582037069,36.946779944122234,54.51470865466875,380254481.1290019,982787660.2998173,17,1,0,0,2025-01-01 00:54:20,simulated
10.53200764669265,24.382553729171114,57.664934306263135,318086363.3194404,826727916.3981713,6,1,0,0,2025-01-01 00:24:00,simulated
98.54702740087242,98.8346327766944,94.15557383924683,3263709372.455034,6007814434.210511,424,4,2,1,2025-01-01 00:03:50,simulated
90.04089355849928,99.78228905036748,92.11396023964448,8609285053.938637,2560966360.5054936,187,1,1,1,2025-01-01 00:30:00,simulated
15.226063052441162,38.036411073502386,44.359953307107446,996161041.7938933,802133727.5940053,22,0,1,0,2025-01-01 00:22:30,simulated
79.85938245905373,85.81381775254528,82.42141727994769,9445234464.951576,5806710811.410241,349,4,3,1,2025-01-01 00:08:20,simulated
13.972522275186748,20.661622583699042,47.5794725339354,742554675.376236,105003235.7336995,43,1,0,0,2025-01-01 00:27:20,simulated
2.694418966059988,31.550585569075935,52.285050052335066,279100322.1249822,34319125.04084276,28,0,0,0,2025-01-01 00:04:40,simulated
95.84907571234697,77.14100812760856,85.1274804380276,6628417756.865906,1000856560.7407982,360,4,4,1,2025-01-01 01:02:10,simulated
15.65101147984633,45.20637832865241,45.132717767937734,237020800.45760372,832478395.9443742,35,1,1,0,2025-01-01 00:32:10,simulated
13.066391277269354,21.530943909030842,56.93935862910451,341150457.7428291,590594666.0528783,4,0,0,0,2025-01-01 01:04:40,simulated
76.9158974178275,92.89974601797827,95.10830164772682,2580083259.5824537,6986241397.040756,134,3,1,1,2025-01-01 01:15:20,simulated
2.7642662804127505,31.644845934867597,43.751213569330105,294604349.8600121,653353516.0280534,43,1,1,0,2025-01-01 00:28:10,simulated
99.744292496745,99.11481532866253,96.00204170827854,4057687449.682607,7961468216.11402,262,1,1,1,2025-01-01 00:50:50,simulated
18.97345543669579,41.00194618742605,53.14169875163259,764737685.7221041,948100841.4997247,21,0,0,0,2025-01-01 00:23:20,simulated
1.898841453153719,29.59279668190653,57.67640489089429,950121511.4507138,400612270.1775676,24,0,1,0,2025-01-01 00:28:50,simulated
12.401319782071468,20.298704685949346,50.59731971679743,746188053.436755,322830859.03224564,28,1,0,0,2025-01-01 00:01:00,simulated
78.30344960530773,81.5552819903572,82.26269467394478,6249681912.137672,2711706117.754001,165,3,1,1,2025-01-01 00:57:30,simulated
80.46097003052938,75.396395141076,90.74480031690678,9287296569.30777,9858082442.348639,450,1,4,1,2025-01-01 00:13:00,simulated
11.99884897053132,25.288113080780697,52.73757600025334,510618971.1587734,749997724.9207821,13,1,0,0,2025-01-01 00:12:10,simulated
80.31439692289796,89.42324160464983,93.28088515007448,2001651844.4531825,9821916533.552221,167,1,1,1,2025-01-01 01:25:00,simulated
78.05002518452856,98.16876386782147,84.17105580321383,8963270580.936306,7686274490.287678,235,4,3,1,2025-01-01 01:08:50,simulated
9.141716117995708,38.205214989505876,55.04402397158666,878104233.4707905,682556432.2797328,41,1,0,0,2025-01-01 00:39:40,simulated
18.573926439757262,33.72995777661096,45.10773226332334,351452955.0045209,20503977.178733252,21,0,0,0,2025-01-01 00:24:10,simulated
80.90152470253926,78.87857590641794,88.58966371885236,6344060392.518114,6550460851.505087,405,1,1,1,2025-01-01 01:05:20,simulated
17.68137853527799,49.119566130018626,52.171515341526245,463274926.01078224,203171568.9581491,48,0,0,0,2025-01-01 00:39:00,simulated
1.1979597221299554,33.95911933663713,47.346265862179195,575598082.3569432,894169423.1809951,36,1,1,0,2025-01-01 00:36:40,simulated
73.37011947036785,70.1525587101686,84.63670787368788,9359110118.660461,7183168958.85866,285,4,4,1,2025-01-01 01:27:10,simulated
78.02111643983113,99.99243461206154,88.9699754149868,8446300762.6999035,7256062065.994013,470,4,1,1,2025-01-01 00:16:40,simulated
5.024897822249534,42.39371880591352,45.98174451499015,322447193.679083,729436507.4663407,43,0,1,0,2025-01-01 00:22:00,simulated
85.97671628731835,93.80327102871772,89.59183670649882,7891127099.964653,7050883988.619616,407,4,4,1,2025-01-01 01:38:20,simulated
82.43007482262455,81.72302826101169,98.96429764625694,4250070630.0433526,4921922148.628982,112,3,2,1,2025-01-01 01:02:20,simulated
3.7883438422595894,35.3406341879664,42.58470642330016,441562099.5704022,34290125.8892371,37,0,1,0,2025-01-01 00:30:50,simulated
6.117363819969006,28.26532825648451,43.50589479197312,375033549.61434346,772690272.6278969,49,0,0,0,2025-01-01 00:06:50,simulated
99.47564096441627,94.67135898987635,86.85368342841598,5458652171.097368,8655808618.187204,208,1,4,1,2025-01-01 00:49:20,simulated
11.531375170723807,24.90345949270724,58.03126659528172,838644564.4545969,209143247.59078938,5,1,1,0,2025-01-01 00:18:00,simulated
81.03575412781184,88.81250694614144,86.51299442503547,4911499035.913668,7623445817.985377,295,2,1,1,2025-01-01 00:31:20,simulated
15.053252211160046,23.91295725010672,56.89492174879754,574557818.8998684,805538388.2702231,11,1,0,0,2025-01-01 00:09:20,simulated
70.51938563243485,82.952427510712,97.4156941066453,3151882538.128736,2959010084.6415396,184,3,3,1,2025-01-01 00:00:50,simulated
94.57499085868444,72.77110924582094,99.13142235806795,2478829403.5379105,8128511541.501932,168,1,4,1,2025-01-01 00:07:00,simulated
98.80673831395521,89.46435019175286,95.9785022444713,9061292107.73762,5951370322.538594,448,4,4,1,2025-01-01 00:59:30,simulated
72.65258468906026,83.97708644077545,83.62359579966801,7421596871.806666,9807168748.716156,461,3,0,1,2025-01-01 01:39:30,simulated
0.5906062441303694,42.24840229124503,58.16363777187457,70264877.86053099,300198264.60911715,30,1,1,0,2025-01-01 00:04:00,simulated
73.7053462031018,76.49985007207849,97.59417904608628,3623009076.1896963,5988384239.441268,208,1,1,1,2025-01-01 00:11:10,simulated
90.9533120174531,71.7696285726615,95.94797680872668,9614810548.556692,4552847591.212479,174,1,2,1,2025-01-01 00:23:10,simulated
72.12712473071454,84.66214022417728,89.00090978534949,4355605182.731034,1438248091.1394286,111,2,3,1,2025-01-01 00:21:50,simulated
90.2573386498274,91.22171422633903,92.6877031437527,6769663712.82125,6023899536.746083,380,3,2,1,2025-01-01 00:36:20,simulated
98.79215197974162,85.28111844764801,85.03151396512226,7756257415.92228,5851050067.058927,368,2,0,1,2025-01-01 00:49:00,simulated
75.43700100997701,96.49882178455408,95.72376570158085,4777133642.087303,2635602199.3187747,342,1,4,1,2025-01-01 01:27:40,simulated
10.544136411570555,33.678768550178475,50.39887371221184,737405254.583097,621687303.1944937,7,1,1,0,2025-01-01 00:56:20,simulated
3.606133988430502,33.60955504426537,45.439746833302706,466320809.77395284,340120471.07367355,29,1,1,0,2025-01-01 00:08:30,simulated
73.18600604979875,90.59376714420091,88.00880014643077,8139205875.445077,1061982819.4954895,438,3,3,1,2025-01-01 00:17:50,simulated
73.85255150442521,76.20961541946528,99.60963381735985,6534992597.272009,6130684227.816584,362,4,4,1,2025-01-01 00:19:20,simulated
90.18389304566608,81.44305424231193,80.39162533701305,5239214398.440799,8066400168.864537,214,4,1,1,2025-01-01 01:26:40,simulated
92.97049244393185,73.78040981145558,85.80106179943476,4495072967.284703,1464063395.9643023,210,2,4,1,2025-01-01 01:03:30,simulated
17.118384840666234,38.0166903895778,43.582630911523786,108695737.67536817,215949737.38360712,45,0,1,0,2025-01-01 00:44:00,simulated
96.58959125213977,80.44363828202509,97.9971232858083,1776666301.2319903,2426347652.838847,308,1,0,1,2025-01-01 01:09:30,simulated
92.2076452118575,91.88020870180496,86.88001458549077,8930202817.776436,2355752432.489055,430,1,0,1,2025-01-01 00:51:40,simulated
81.42608617994274,77.8153433553948,92.64487084840718,5138154277.59816,1983656845.198786,356,3,1,1,2025-01-01 00:47:00,simulated
73.31025013062445,76.32407979524149,84.33900438208615,6193062225.601754,6548481936.786624,412,2,0,1,2025-01-01 01:12:00,simulated
95.77470442217943,83.32972172677813,99.13265149969659,4752582786.883545,6680043720.496887,141,3,2,1,2025-01-01 00:19:40,simulated
73.68338063943727,89.63364710481595,93.82491074272001,8346735446.4684105,3355308960.710543,387,1,4,1,2025-01-01 00:07:50,simulated
17.84523324448451,24.828537931834244,50.58020559391786,747799080.2090198,880174832.1053469,48,0,0,0,2025-01-01 00:03:00,simulated
85.25529366990936,85.24651673583493,96.2896563845324,9563778320.769009,7731165924.583045,157,1,2,1,2025-01-01 00:52:30,simulated
83.07915327087551,89.09237856411391,81.65517620877239,3805157489.682872,1944184742.097559,152,1,2,1,2025-01-01 00:13:50,simulated
89.91121657460472,93.39262280805471,88.55096139955967,1567431357.6740594,1846368135.45721,342,2,2,1,2025-01-01 00:28:00,simulated
76.49882390152695,90.50132318520701,91.12788206897982,1260840050.386921,6887324130.876358,434,3,4,1,2025-01-01 00:05:30,simulated
